training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,time/steps_per_second,step
0.16763611,-1.924756,0.005774268,0.08687894,0.69156545,0.16186184,-0.11193822,1.0,0.011189888,13.574561,-0.1106956,-11.520316,0.032106172,-0.019000588,0.49519148,13.268586,-0.10871407,-11.072931,3.0774758e-05,0.0026104189872741697,450.4517877101898,383.0801540319963,175000
-0.22405367,-1.9054856,0.005716457,0.067608625,0.7052402,-0.22977012,0.16204336,1.0,0.012941332,14.23035,0.15616147,-12.26537,0.06012,-0.047638573,0.7628831,14.164303,0.15818897,-12.093117,1.758816e-05,0.0032575976848602294,466.73980617523193,306.9745970072102,180000
-0.12947181,-1.943827,0.0058314814,0.10594997,0.8195885,-0.13530329,0.11089315,1.0,0.013699209,13.744592,0.11486172,-12.083814,0.038003158,-0.041568138,0.6014762,13.736499,0.11494094,-11.962325,7.5842e-06,0.002643775033950806,479.9586968421936,378.24690020093607,185000
0.0048534432,-1.9402595,0.005820778,0.10238247,0.7669322,-0.000967335,0.0007418813,1.0,0.019353727,13.176127,-0.010225495,-12.170864,0.029230207,-0.043084696,0.56241465,13.005717,-0.009015841,-11.977064,1.6192622e-05,0.002427230358123779,492.0948758125305,411.9920321761905,190000
0.052672748,-1.9347043,0.005804113,0.09682732,0.59562075,0.046868633,-0.027915977,1.0,0.009696647,12.535414,-0.026369423,-11.867814,0.05158507,-0.022598289,0.45033735,12.351974,-0.022079043,-11.61815,1.497331e-05,0.002247533893585205,503.3325901031494,444.9319694862015,195000
0.023610443,-1.9355607,0.005806682,0.09768371,0.77744645,0.01780376,-0.0138414875,1.0,0.016614629,13.598367,-0.004054822,-10.796851,0.118521646,-0.1091464,1.322533,13.43237,-0.008859165,-10.754318,8.644399e-06,0.00223106632232666,514.4879517555237,448.21602540621467,200000
-0.09941478,-1.9652073,0.005895622,0.12733026,0.7775216,-0.1053104,0.08188122,1.0,0.016710652,13.853285,0.083296664,-10.267962,0.052963603,-0.044238005,0.64285696,13.481724,0.077322386,-9.9076,7.92831e-06,0.0027679938316345215,528.3279526233673,361.27239425029717,205000
-0.14622976,-1.9117076,0.0057351226,0.07383056,0.7552779,-0.15196489,0.114775866,1.0,0.009532213,13.394037,0.112254985,-10.101804,0.021543305,-0.021285556,0.27256832,13.3970375,0.113208964,-9.639861,1.5529973e-05,0.002235239839553833,539.5041756629944,447.3791508394919,210000
-0.27032316,-1.9488997,0.0058466992,0.111022756,0.58736527,-0.27616987,0.16221286,1.0,0.004279278,9.547845,0.15950021,-7.1434727,0.010350135,-0.0085408855,0.17030135,9.659535,0.16303533,-7.0807853,1.0687812e-05,0.002252714538574219,550.7677729129791,443.9087538769349,215000
-0.46339998,-1.9504895,0.0058514685,0.112612456,0.37533402,-0.46925145,0.17612651,1.0,0.0037066487,6.536387,0.16980648,-4.939064,0.010771583,-0.008617101,0.16865589,6.592206,0.17257778,-4.6499367,4.2425236e-06,0.0024805373191833496,563.1704838275909,403.13833034205356,220000
-0.5928508,-1.9599288,0.005879787,0.12205179,0.28186783,-0.59873056,0.16876349,1.0,0.0026982878,5.494409,0.16754533,-3.3061256,0.010256639,-0.0068912846,0.14112854,5.4870763,0.16533127,-3.0821595,7.8621115e-06,0.0023322968006134035,574.8319964408875,428.7617477212975,225000
-0.74402773,-1.9930885,0.0059792656,0.15521148,0.26936507,-0.750007,0.20202644,1.0,0.0050188424,3.76843,0.20431465,-3.2820826,0.014083486,-0.017350003,0.22684973,3.8653696,0.20319672,-3.6829653,5.161066e-06,0.002762426471710205,588.6441597938538,362.0004854632212,230000
-0.6687636,-2.0751615,0.0062254844,0.23728445,0.23852706,-0.67498904,0.16100383,1.0,0.0069140787,2.8879714,0.16018191,-4.05226,0.042860914,-0.0151329,0.26449162,2.7849305,0.16378647,-3.804265,6.3596335e-06,0.00222663197517395,599.7773287296295,449.10863002585626,235000
-0.18431069,-1.9440533,0.00583216,0.10617627,0.24366473,-0.19014286,0.046331298,1.0,0.0025068554,4.1750393,0.042761307,-5.6183047,0.026065502,-0.009977463,0.21512209,4.1974597,0.04326333,-5.5623593,4.6051073e-06,0.002241941213607788,610.9870591163635,446.04188321100503,240000
-0.3383528,-1.9545884,0.0058637653,0.116711475,0.28359944,-0.34421656,0.09761997,1.0,0.0029666647,5.713013,0.09098116,-4.346176,0.021046344,-0.007781408,0.269077,5.7696977,0.0934149,-4.3145776,1.8092509e-05,0.0021719741821289063,621.8469467163086,460.41046756574195,245000
-0.10428644,-1.9738121,0.0059214365,0.13593513,0.48695835,-0.11020788,0.053666756,1.0,0.011983185,7.7643414,0.037536804,-6.534451,0.0466256,-0.04288086,0.64646715,7.608287,0.041221686,-6.462596,5.884014e-06,0.0021522465705871583,632.6082091331482,464.6306139738263,250000
-0.013265106,-1.9969246,0.0059907744,0.15904766,0.6339149,-0.01925588,0.012206608,1.0,0.008709528,9.319202,0.012991131,-8.615008,0.01783355,-0.025738422,0.37364438,9.17572,0.012007985,-8.348942,2.071233e-05,0.0027239748001098634,646.2281062602997,367.1105014947159,255000
-0.13469413,-1.9741876,0.0059225634,0.13631058,0.7438616,-0.1406167,0.104599506,1.0,0.011508525,10.198984,0.10041357,-10.114792,0.02205765,-0.032722183,0.34228724,10.044687,0.10127373,-9.99859,9.15e-06,0.0021687695503234865,657.0719814300537,461.0908024043054,260000
-0.10585534,-1.937764,0.005813292,0.09988694,0.71503735,-0.11166863,0.07984736,1.0,0.023100816,11.30994,0.078553006,-11.438508,0.027008247,-0.027876452,0.36964673,11.152204,0.07571639,-10.710841,1.4234235e-05,0.0022130414962768553,668.1372220516205,451.86666335996927,265000
-0.26137993,-1.9310837,0.005793251,0.09320665,0.80577946,-0.26717317,0.21528292,1.0,0.021585915,12.137262,0.20512399,-12.175361,0.03194259,-0.016455939,0.41164333,11.990091,0.20920117,-10.93708,2.1749365e-05,0.002164122200012207,678.9578602313995,462.08096265927117,270000
-0.14212134,-1.9816635,0.0059449906,0.14378637,0.76264966,-0.14806634,0.11292289,1.0,0.020304443,11.9405985,0.106104486,-10.506815,0.01757634,-0.01366808,0.32588702,11.873444,0.1064668,-10.306192,6.011577e-06,0.0021324511528015137,689.6201386451721,468.94376139473667,275000
-0.1833275,-1.9689884,0.005906965,0.1311113,0.5583377,-0.18923447,0.10565693,1.0,0.015904589,11.438602,0.10295915,-11.330052,0.011867142,-0.015020717,0.24011292,11.300713,0.10201055,-10.292781,1.7172752e-05,0.0027544872760772703,703.3926069736481,363.0438646034898,280000
-0.4173877,-1.9447405,0.0058342214,0.10686351,0.54782134,-0.42322192,0.23185043,1.0,0.0064431946,10.518417,0.2370668,-9.826806,0.011586697,-0.033096105,0.3508917,10.572596,0.23549467,-9.925104,1.8095961e-05,0.00219668493270874,714.3760597705841,455.23128110467354,285000
-0.13327497,-1.9745121,0.0059235366,0.1366351,0.5799018,-0.13919851,0.08072161,1.0,0.010855035,10.043344,0.08461424,-9.975973,0.018489912,-0.021557933,0.3506153,9.894838,0.08504473,-9.087533,1.6812588e-05,0.002181034326553345,725.2812631130219,458.49789616752616,290000
-0.29709953,-2.0149026,0.0060447073,0.17702536,0.55769604,-0.30314425,0.16906264,1.0,0.011568353,9.143094,0.16215205,-8.911984,0.015237366,-0.013794988,0.27327448,9.021095,0.1596716,-8.60406,2.0632644e-05,0.0021803457736968993,736.1830179691315,458.64270974204385,295000
-0.4448338,-1.9993191,0.0059979567,0.16144198,0.47929633,-0.45083174,0.21608244,1.0,0.0067855064,8.782229,0.21975332,-7.979508,0.038415782,-0.030382307,0.4250016,8.645846,0.2161064,-8.009572,1.0474343e-05,0.0022033684730529786,747.1998898983002,453.8504253343669,300000
-0.2826668,-2.0044832,0.00601345,0.16660632,0.44711378,-0.28868026,0.12907322,1.0,0.008548803,7.9762225,0.13265862,-7.827383,0.007480157,-0.026258122,0.30008113,7.9874616,0.13457718,-7.8521895,1.13176775e-05,0.0027814807415008544,761.1073231697083,359.52063618025784,305000
-0.45968783,-2.0003102,0.0060009304,0.16243304,0.3740387,-0.46568877,0.1741861,1.0,0.0035283556,7.4633713,0.18019095,-7.4593863,0.008687346,-0.014866582,0.23086725,7.5109825,0.17709437,-7.3290734,1.0265636e-05,0.002183215618133545,772.02343583107,458.0398125034058,310000
-0.5267472,-1.9717644,0.0059152935,0.1338875,0.32441148,-0.5326625,0.17280236,1.0,0.0026955556,6.9479547,0.17320473,-6.014573,0.017925505,-0.009062142,0.22360964,7.0134034,0.17349635,-5.9103875,5.1111615e-06,0.002189940595626831,782.9731602668762,456.633201965179,315000
-0.37803566,-2.0066576,0.006019973,0.1687806,0.36819783,-0.38405564,0.14140885,1.0,0.0019355756,6.72782,0.1412922,-6.251625,0.017428039,-0.0117107155,0.21171366,6.742707,0.14318761,-6.066817,1.24104445e-05,0.0022077803611755373,794.0120825767517,452.9434601443504,320000
-0.34112445,-2.016756,0.006050268,0.17887905,0.3628833,-0.3471747,0.12598425,1.0,0.0039644996,6.194684,0.12556745,-6.410594,0.00719174,-0.01588868,0.13945219,6.214065,0.12807676,-6.491764,5.0818085e-06,0.002197451972961426,804.9993758201599,455.07237860527584,325000
-0.2980969,-2.0047169,0.0060141515,0.16683988,0.2819809,-0.30411103,0.08575381,1.0,0.0013519464,5.721173,0.08715431,-5.314461,0.009091632,-0.012317638,0.19377334,5.777934,0.0896942,-5.384271,7.377453e-06,0.0026874317169189453,818.4365668296814,372.102391678456,330000
-0.43552786,-2.0435057,0.0061305165,0.20562854,0.21878067,-0.44165838,0.09662676,1.0,0.0005025767,4.7547054,0.09484671,-3.6513488,0.0059363353,-0.015766429,0.08924009,4.875716,0.095637456,-3.6852117,3.3022925e-06,0.0021875099182128905,829.3741421699524,457.14064494055225,335000
-0.34184718,-2.1108909,0.0063326727,0.2730139,0.17179301,-0.34817985,0.05981521,1.0,0.00032270682,3.863692,0.058171406,-2.470532,0.011828748,-0.012818999,0.09976939,3.9036179,0.059684485,-2.4950778,1.6362742e-06,0.00217593674659729,840.2538459300995,459.5720114677368,340000
-0.33979163,-2.1444063,0.0064332196,0.30652946,0.14117315,-0.34622484,0.048878,1.0,0.00030131778,2.6260338,0.04883466,-1.7686048,0.009254701,-0.015578082,0.08554539,2.5960495,0.050493836,-1.8211548,1.3310678e-06,0.0021771440505981444,851.1395921707153,459.3171826163785,345000
-0.16932744,-2.1216989,0.0063650967,0.28382185,0.14897685,-0.17569253,0.026174294,1.0,0.0014721039,3.3316975,0.027924009,-4.025153,0.04332064,-0.023098443,0.24654073,3.269354,0.026839472,-4.006317,3.5291694e-06,0.0021537739753723145,861.9084725379944,464.30111949564923,350000
-0.29467848,-1.9688909,0.005906672,0.13101387,0.1535247,-0.30058515,0.04614754,1.0,0.0005119755,4.407362,0.045512263,-4.303596,0.020008568,-0.06375882,0.20440674,4.357569,0.044262324,-4.341826,2.8804213e-06,0.0029580702781677247,876.6988470554352,338.05812563112306,355000
