training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,time/steps_per_second,step
-0.42508096,-2.0294342,0.006088302,0.191557,0.16245663,-0.43116927,0.07004674,1.0,0.007988645,3.8931336,0.06896644,-2.310856,0.023573976,-0.011811968,0.163106,3.8666062,0.07189391,-2.0901816,2.1504416e-06,0.0027514976501464843,309.1235737800598,363.43834056896384,130000
-0.08283794,-1.9564122,0.005869237,0.11853519,0.21581557,-0.08870718,0.01914448,1.0,0.006246478,4.1153564,0.015999569,-4.0581503,0.03295327,-0.0059383344,0.19585985,4.1106477,0.020824548,-3.8209753,3.0118172e-06,0.0021876528263092042,320.0618736743927,457.1107524142831,135000
-0.023977485,-1.9583013,0.005874904,0.120424345,0.2511102,-0.029852388,0.0074962694,1.0,0.004824989,4.5080175,0.015759556,-5.082941,0.005999752,-0.095074646,0.26284918,4.003527,0.015267623,-5.0307593,9.358845e-06,0.0021556326389312744,330.84007120132446,463.9007825972084,140000
-0.036525927,-1.9565604,0.005869681,0.11868324,0.28934804,-0.04239561,0.0122671295,1.0,0.008524173,4.3723593,0.008011236,-5.9876227,0.031494882,-0.007475819,0.19237968,3.8802853,0.01069436,-5.9806266,5.312903e-06,0.0022060200691223146,341.8702039718628,453.30489571846624,145000
0.10922333,-1.9573814,0.0058721444,0.11950439,0.31424516,0.10335118,-0.032477714,1.0,0.0048193927,3.9069836,-0.029642792,-6.201039,0.009770771,-0.025896665,0.27099562,3.9334052,-0.031669922,-6.049152,2.480928e-06,0.0021789337158203124,352.76490330696106,458.9399229907794,150000
0.08514353,-1.9434731,0.0058304192,0.10559593,0.26937878,0.07931311,-0.021365348,1.0,0.002664544,3.5288463,-0.022411594,-5.879593,0.013781596,-0.010278227,0.12475798,3.8306262,-0.021306513,-5.784187,2.0099742e-06,0.002718125009536743,366.35556077957153,367.9005622646394,155000
-0.07796045,-1.9183551,0.0057550655,0.08047809,0.36074346,-0.08371551,0.030199908,1.0,0.012970198,7.0210304,0.014281061,-6.8462725,0.0892771,-0.010638496,0.48495218,6.253399,0.017509505,-6.644466,2.7908793e-05,0.0021495542526245117,377.10335087776184,465.2125535640563,160000
-0.11814488,-1.9208791,0.0057626376,0.083002076,0.46684587,-0.123907514,0.057845835,1.0,0.016318858,9.6949005,0.05072391,-8.616225,0.058230415,-0.054278094,0.66365516,9.419173,0.0549772,-8.413443,1.0427308e-05,0.0021382235050201415,387.79449439048767,467.67778992343597,165000
0.22370657,-1.9365566,0.00580967,0.09867956,0.6457784,0.21789691,-0.14071333,1.0,0.013766273,12.384489,-0.14519255,-10.672604,0.04553636,-0.038347013,0.5560212,12.118614,-0.13636154,-10.268923,1.32630175e-05,0.00216492862701416,398.6191599369049,461.9088394596353,170000
0.1676392,-1.9232792,0.005769837,0.0854021,0.69147384,0.16186936,-0.1119286,1.0,0.011189888,13.574561,-0.1106956,-11.520316,0.032106172,-0.019000588,0.49773762,13.268586,-0.10871407,-11.072931,3.0774758e-05,0.0021676069736480713,409.457218170166,461.3380738232607,175000
-0.22419387,-1.9082983,0.005724895,0.0704212,0.7052518,-0.22991876,0.16215086,1.0,0.012941332,14.23035,0.15616147,-12.26537,0.06012,-0.047638573,0.7628944,14.164303,0.15818897,-12.093117,1.758816e-05,0.002764995002746582,423.28220319747925,361.6642128916169,180000
-0.1295666,-1.9423633,0.00582709,0.10448621,0.8196037,-0.13539368,0.11096929,1.0,0.013699209,13.744592,0.11486172,-12.083814,0.038003158,-0.041568138,0.5999849,13.736499,0.11494094,-11.962325,7.5842e-06,0.0022787882328033447,434.6761736869812,438.8295537753336,185000
0.0047817063,-1.939645,0.005818935,0.10176802,0.7669108,-0.0010372289,0.0007954631,1.0,0.019353727,13.176127,-0.010225495,-12.170864,0.029230207,-0.043084696,0.5574883,13.005717,-0.009015841,-11.977064,1.6192622e-05,0.002259442663192749,445.97342324256897,442.5868913744885,190000
0.052513596,-1.9344642,0.0058033927,0.09658726,0.5957125,0.046710204,-0.0278259,1.0,0.009696647,12.535414,-0.026369423,-11.867814,0.05158507,-0.022598289,0.45469362,12.351974,-0.022079043,-11.61815,1.497331e-05,0.002148251485824585,456.7147104740143,465.49470387770714,195000
0.023583096,-1.9346845,0.0058040535,0.09680753,0.77743816,0.017779043,-0.013822123,1.0,0.016614629,13.598367,-0.004054822,-10.796851,0.118521646,-0.1091464,1.3245413,13.43237,-0.008859165,-10.754318,8.644399e-06,0.002207638168334961,467.75292921066284,452.9726437744794,200000
-0.09932062,-1.9630609,0.005889183,0.12518376,0.7776226,-0.105209805,0.081813626,1.0,0.016710652,13.853285,0.083296664,-10.267962,0.052963603,-0.044238005,0.6477754,13.481724,0.077322386,-9.9076,7.92831e-06,0.002778011608123779,481.6430170536041,359.9695930988892,205000
-0.14620942,-1.9118083,0.0057354253,0.07393134,0.75531626,-0.15194485,0.11476657,1.0,0.009532213,13.394037,0.112254985,-10.101804,0.021543305,-0.021285556,0.2691217,13.3970375,0.113208964,-9.639861,1.5529973e-05,0.0021824044704437254,492.5550708770752,458.21003489834766,210000
-0.2702583,-1.9538534,0.005861561,0.11597642,0.5873796,-0.27611986,0.16218746,1.0,0.004279278,9.547845,0.15950021,-7.1434727,0.010350135,-0.0085408855,0.17204429,9.659535,0.16303533,-7.0807853,1.0687812e-05,0.0022867458343505858,503.9888343811035,437.30248007394357,215000
-0.46349603,-1.9419571,0.005825871,0.10408002,0.37536895,-0.4693219,0.17616935,1.0,0.0037066487,6.536387,0.16980648,-4.939064,0.010771583,-0.008617101,0.16865632,6.592206,0.17257778,-4.6499367,4.2425236e-06,0.00226405930519104,515.3091650009155,441.68439436579615,220000
