training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,time/steps_per_second,step
-0.9871545,-1.8942761,0.0056828284,0.05639898,0.96404094,-0.9928373,0.9571368,1.0,0.056608208,2.1227584,0.959925,-2.2752836,0.0018932826,-0.039272822,0.13557181,1.4539582,0.958276,-0.4698332,4.465336e-07,0.0028680086135864256,201.88880443572998,348.6739007239239,80000
-0.98878753,-1.872862,0.005618586,0.03498491,0.982303,-0.9944061,0.9768091,1.0,0.037787672,2.0212293,0.973471,-2.5128427,0.071263716,-0.00614409,0.20821019,1.5338862,0.9735879,-0.61814374,1.698421e-07,0.002224764060974121,213.01266241073608,449.4857308590505,85000
-0.9919055,-1.881707,0.005645121,0.043829903,0.9762001,-0.9975506,0.97380996,1.0,0.03559701,2.2521517,0.9755252,-2.1924257,0.0031402563,-0.048545685,0.16801941,1.5534803,0.9729036,-0.48641816,2.8984527e-06,0.0022196106433868407,224.11074256896973,450.52932176899577,90000
-0.98192275,-1.8862983,0.005658895,0.048421245,0.9827165,-0.9875816,0.9705137,1.0,0.07848031,2.6284199,0.96883595,-3.7267246,0.03647802,-0.0073637078,0.13018015,1.696751,0.96929437,-1.3330394,4.2646647e-07,0.002207337999343872,235.1474506855011,453.03424208900657,95000
-0.9855388,-1.8714719,0.0056144157,0.033594906,0.9805203,-0.9911532,0.9718468,1.0,0.049567297,2.4558237,0.9740615,-2.8954122,0.009225186,-0.054730304,0.12778094,1.7236356,0.97699857,-0.69666475,2.9882483e-06,0.002267255687713623,246.4837532043457,441.06172540599766,100000
-0.9904612,-1.8695338,0.005608602,0.03165683,0.97938013,-0.9960698,0.97553194,1.0,0.031349596,1.9845484,0.97747815,-2.7046752,0.008745563,-0.04184909,0.12351515,1.6019331,0.978761,-0.77239776,8.50968e-07,0.0028249284744262695,260.6084270477295,353.99118583634197,105000
-0.9900867,-1.8694448,0.0056083347,0.031567816,0.9853939,-0.995695,0.98115283,1.0,0.024358258,1.8866903,0.9780694,-2.727823,0.06336087,-0.0057846904,0.18167739,1.5783077,0.979905,-0.76755476,1.3963953e-06,0.0022379307746887207,271.7981061935425,446.841203358204,110000
-0.99079347,-1.8652041,0.0055956123,0.027327124,0.98703057,-0.9963891,0.9834675,1.0,0.017840631,1.9293197,0.9813749,-2.2632644,0.0591302,-0.009815177,0.16300726,1.6650693,0.9815091,-0.708381,9.385002e-07,0.002245591402053833,283.026091337204,445.3168464084625,115000
-0.99429905,-1.8743193,0.005622958,0.03644216,0.9905757,-0.99992204,0.9904995,1.0,0.010283867,2.1365638,0.99025226,-1.5867646,0.007994128,-0.017337782,0.056526512,1.5657867,0.99236363,-0.077005684,3.1862128e-06,0.002257036018371582,294.3112983703613,443.05881522786507,120000
-0.99035424,-1.8769145,0.0056307437,0.039037403,0.98418784,-0.995985,0.98023725,1.0,0.030342154,2.4419928,0.97848773,-2.6537097,0.015786339,-0.0022054992,0.06107341,1.7741009,0.98002386,-0.6401036,3.4676935e-07,0.0022710986614227296,305.66682028770447,440.31534959911534,125000
-0.9938187,-1.8838985,0.0056516957,0.046021536,0.9871608,-0.9994704,0.986639,1.0,0.012998588,2.1846457,0.98770046,-1.248253,0.001296227,-0.018247582,0.059438396,1.7708606,0.98710084,-0.14451979,2.9622603e-07,0.0028090834140777586,319.7122869491577,355.9879202379368,130000
-0.9865504,-1.8732646,0.0056197937,0.03538752,0.9919951,-0.99217016,0.98422897,1.0,0.032705694,2.8780246,0.981915,-2.6103275,0.069325864,-0.0057456475,0.14675161,1.7986611,0.9831338,-1.173921,7.9229426e-07,0.0022388161659240725,330.90640211105347,446.66449931878486,135000
-0.98887026,-1.8725079,0.0056175245,0.034630932,0.9923744,-0.99448776,0.9869052,1.0,0.02440019,2.8992212,0.9876311,-1.9370003,0.041858166,-0.018499322,0.13233398,1.8098875,0.98503584,-1.0710518,9.410495e-07,0.0022069085121154785,341.94097685813904,453.12241700320504,140000
-0.985892,-1.87239,0.00561717,0.034513004,0.9878801,-0.99150914,0.97949314,1.0,0.029765274,2.915326,0.9820849,-2.2588425,0.008346295,-0.041233584,0.13398573,1.7734859,0.9845848,-0.8625771,4.803641e-06,0.0022415567874908447,353.1487946510315,446.1183602158486,145000
-0.99101406,-1.868884,0.0056066522,0.031006888,0.9789704,-0.9966207,0.9756632,1.0,0.020662855,2.5771976,0.98162794,-2.2254555,0.003676783,-0.09991166,0.2723869,1.6791761,0.9816662,-0.653901,1.338718e-06,0.002230014896392822,364.29891538619995,448.4273251848212,150000
-0.9878651,-1.8653948,0.0055961846,0.027517766,0.9844004,-0.99346125,0.97796464,1.0,0.031486183,2.4633799,0.97499204,-2.3728335,0.03974621,-0.002196327,0.11580765,1.8139217,0.97759545,-0.55705243,1.0928841e-07,0.002956333637237549,379.080619096756,338.25673309131264,155000
-0.9898878,-1.887409,0.005662227,0.049531896,0.99571437,-0.99555,0.9912844,1.0,0.030819584,2.606443,0.9832871,-1.9066981,0.14163022,-0.016262164,0.4109589,1.7399846,0.9839475,-0.96436197,2.1778094e-06,0.002255018472671509,390.3557391166687,443.4552160351088,160000
-0.9891145,-1.8687778,0.0056063337,0.030900808,0.9879612,-0.9947209,0.9827466,1.0,0.021987144,2.4790611,0.9834991,-2.2209198,0.025656285,-0.0113133695,0.06410576,1.7475748,0.98452735,-0.96974885,7.638358e-07,0.0022138874530792238,401.4252018928528,451.69400868632715,165000
-0.99217254,-1.8753747,0.005626124,0.03749764,0.995319,-0.9977987,0.993129,1.0,0.025590692,2.8178551,0.9880554,-2.640094,0.066572286,-0.0029408862,0.18337919,1.8267627,0.9903407,-0.65378374,6.7400237e-07,0.0022807711124420166,412.82908391952515,438.4480582183369,170000
