training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/step_time,time/total_time,time/steps_per_second,step
-0.80058384,-2.396957,0.007190871,0.55908,0.09814941,-0.8077747,0.07928342,1.0,0.0050480096,0.9885393,0.08051403,-0.8936558,0.009969077,-0.024257729,0.19569546,0.8431297,0.08045435,-0.80961174,1.3070082e-06,0.0021883230209350586,150.760192155838,456.970767931545,60000
-0.95888335,-2.3395314,0.0070185936,0.50165415,0.14195654,-0.9659019,0.13711706,1.0,0.008414023,1.7475146,0.13272904,-0.5705395,0.040234,-0.006371158,0.21582031,1.4977272,0.13018736,-0.52607185,1.9208824e-06,0.002200643730163574,161.76342725753784,454.4123436575688,65000
-0.9547433,-2.364573,0.007093719,0.5266961,0.0984423,-0.96183705,0.09468641,1.0,0.0066695567,1.6898737,0.09491563,-0.68086827,0.027820628,-0.021339614,0.15476227,1.6246685,0.0955392,-0.51592994,1.239001e-06,0.002200464391708374,172.76577162742615,454.44937837694584,70000
-0.92689836,-2.277089,0.006831267,0.43921196,0.1035179,-0.93372965,0.09665866,1.0,0.0060953503,1.4655434,0.09831034,-1.1139227,0.013371107,-0.027624767,0.1682288,1.3837003,0.1010968,-0.4894202,5.137396e-06,0.002169227457046509,183.6119384765625,460.993409019433,75000
-0.9691944,-2.2722812,0.0068168435,0.43440416,0.12906197,-0.9760113,0.1259669,1.0,0.00689899,1.9423869,0.12183687,-0.7946091,0.07356833,-0.020831173,0.21151008,2.0926979,0.12419976,-0.2619673,1.6679326e-06,0.0028190534114837648,197.70723223686218,354.72891684821457,80000
-0.97731256,-2.2806747,0.0068420246,0.44279772,0.122461475,-0.9841546,0.12052201,1.0,0.007104231,2.629277,0.12181297,-0.20427077,0.017184729,-0.032914735,0.14335288,2.3005466,0.1209224,-0.2578744,8.2398157e-07,0.0021837266445159913,208.62589979171753,457.93263401730815,85000
-0.9905487,-2.282433,0.0068472987,0.444556,0.16104496,-0.997396,0.16062659,1.0,0.005574577,2.9162414,0.16188994,-0.33096445,0.023015706,-0.05379399,0.1806893,2.9049456,0.16355117,-0.073365085,6.9003295e-07,0.0021764784812927248,219.50833439826965,459.4576422259563,90000
-0.9713308,-2.1140575,0.0063421726,0.2761804,0.13790926,-0.977673,0.13483113,1.0,0.007708782,2.3266065,0.13960946,-0.54419976,0.009208008,-0.04637173,0.21538922,2.1766834,0.13516116,-0.34420136,1.3063252e-06,0.002203677034378052,230.5267515182495,453.786847250211,95000
-0.97272915,-2.0425282,0.0061275847,0.20465128,0.11652636,-0.97885674,0.11406359,1.0,0.007951408,2.3481379,0.11632586,-0.590812,0.009255077,-0.026725924,0.13852522,2.2499743,0.11427738,-0.23931552,1.5587525e-06,0.0022129040718078612,241.59131240844727,451.8947346464754,100000
-0.93011475,-2.031617,0.006094851,0.19373992,0.09726716,-0.9362096,0.09106338,1.0,0.006222114,2.429512,0.09151017,-1.0589163,0.015856152,-0.05217813,0.19122803,2.452067,0.094833925,-0.43589413,8.923866e-06,0.002704299068450928,255.11284351348877,369.7814887332291,105000
-0.71068424,-2.0090451,0.006027135,0.17116803,0.13130131,-0.7167114,0.09410586,1.0,0.009012746,3.0393264,0.09219079,-1.0487243,0.04133357,-0.013590264,0.19978428,2.865652,0.09280147,-0.80903196,2.5580264e-06,0.002171559476852417,265.9706630706787,460.4984027770367,110000
-0.710151,-2.008667,0.006026001,0.17078999,0.122209415,-0.71617705,0.087524295,1.0,0.004263292,3.9234023,0.08959615,-1.3773487,0.014875626,-0.041366078,0.14987187,3.7495809,0.091722764,-1.1560974,1.8600709e-06,0.0021538244247436525,276.73980593681335,464.2902543794098,115000
-0.83662856,-2.0805564,0.006241669,0.24267927,0.17568547,-0.84287024,0.1480809,1.0,0.008718969,4.115769,0.1482712,-1.4678411,0.029744126,-0.01956743,0.13771646,4.041806,0.14804655,-1.0191679,1.74265e-06,0.002147318744659424,287.4764268398285,465.69688230429927,120000
-0.654227,-2.0052958,0.0060158884,0.16741893,0.14275917,-0.6602429,0.094256386,1.0,0.008210786,3.8955994,0.09531995,-2.198646,0.0054575023,-0.019155487,0.12762657,3.8305662,0.09548201,-1.5922534,1.558288e-06,0.002197973108291626,298.46631503105164,454.964471954482,125000
-0.4254561,-2.0303545,0.0060910634,0.19247742,0.16241902,-0.43154716,0.070091896,1.0,0.007988645,3.8931336,0.06896644,-2.310856,0.023573976,-0.011811968,0.14503115,3.8666062,0.07189391,-2.0901816,2.1504416e-06,0.0027939554214477537,312.4361162185669,357.91542568018673,130000
-0.08295279,-1.9577621,0.0058732866,0.11988514,0.21585417,-0.088826075,0.019173566,1.0,0.006246478,4.1153564,0.015999569,-4.0581503,0.03295327,-0.0059383344,0.18003118,4.1106477,0.020824548,-3.8209753,3.0118172e-06,0.00221361403465271,323.50420093536377,451.7497712549772,135000
-0.02391969,-1.9517918,0.005855375,0.11391467,0.25106904,-0.029775066,0.0074756276,1.0,0.004824989,4.5080175,0.015759556,-5.082941,0.006384086,-0.095074646,0.26268083,4.003527,0.015267623,-5.0307593,9.358845e-06,0.0021942933559417725,334.475702047348,455.7274211306988,140000
-0.036782417,-1.9552724,0.005865817,0.11739536,0.2893645,-0.042648233,0.0123409275,1.0,0.008524173,4.3723593,0.008011236,-5.9876227,0.031494882,-0.007475819,0.19455153,3.8802853,0.01069436,-5.9806266,5.312903e-06,0.002200387239456177,345.4776728153229,454.46531274569037,145000
0.10918328,-1.9532037,0.0058596116,0.115326725,0.31421545,0.10332367,-0.032465998,1.0,0.0048193927,3.9069836,-0.029642792,-6.201039,0.009770771,-0.025896665,0.26965442,3.9334052,-0.031669922,-6.049152,2.480928e-06,0.002136101961135864,356.15821623802185,468.1422906548874,150000
0.08515233,-1.9492787,0.0058478364,0.11140171,0.2693617,0.079304494,-0.021361673,1.0,0.002664544,3.5288463,-0.022411594,-5.879593,0.013781596,-0.010278227,0.12167922,3.8306262,-0.021306513,-5.784187,2.0099742e-06,0.002696282386779785,369.639662027359,370.88092265797405,155000
-0.07789319,-1.9166851,0.0057500554,0.07880816,0.360717,-0.08364324,0.030171622,1.0,0.012970198,7.0210304,0.014281061,-6.8462725,0.0892771,-0.011802374,0.47760987,6.253399,0.017509505,-6.644466,2.7908793e-05,0.0021987041473388673,380.6332104206085,454.81318281416566,160000
-0.11802096,-1.9225602,0.0057676807,0.0846831,0.46686313,-0.12378864,0.057792474,1.0,0.016318858,9.6949005,0.05072391,-8.616225,0.058230415,-0.054278094,0.66630775,9.419173,0.0549772,-8.413443,1.0427308e-05,0.002191322898864746,391.5898494720459,456.34516429955227,165000
0.22378075,-1.9385272,0.005815582,0.10065015,0.6457397,0.21796517,-0.14074898,1.0,0.013766273,12.384489,-0.14519255,-10.672604,0.04553636,-0.038347013,0.5581271,12.118614,-0.13636154,-10.268923,1.32630175e-05,0.002183652114868164,402.50813269615173,457.94823358890466,170000
0.16755657,-1.9254854,0.0057764566,0.08760837,0.6915118,0.16178012,-0.11187303,1.0,0.011189888,13.574561,-0.1106956,-11.520316,0.032106172,-0.019000588,0.48694357,13.268586,-0.10871407,-11.072931,3.0774758e-05,0.002159379005432129,413.3050501346588,463.0959280830806,175000
-0.22402488,-1.904036,0.005712108,0.066158965,0.7052419,-0.22973698,0.16202039,1.0,0.012941332,14.23035,0.15616147,-12.26537,0.06012,-0.047638573,0.7635106,14.164303,0.15818897,-12.093117,1.758816e-05,0.002775226306915283,427.18118810653687,360.33087557492837,180000
-0.129476,-1.93946,0.00581838,0.10158306,0.81954867,-0.13529438,0.110880464,1.0,0.013699209,13.744592,0.11486172,-12.083814,0.038003158,-0.041568138,0.6054486,13.736499,0.11494094,-11.962325,7.5842e-06,0.0022497392654418943,438.42991304397583,444.4958122182216,185000
0.0049900585,-1.9422171,0.0058266516,0.10434007,0.76697177,-0.000836593,0.000641644,1.0,0.019353727,13.176127,-0.010225495,-12.170864,0.029230207,-0.043084696,0.55859625,13.005717,-0.009015841,-11.977064,1.6192622e-05,0.0022374868869781493,449.61739110946655,446.92984117111257,190000
0.05253157,-1.9353791,0.005806138,0.09750215,0.5957389,0.046725433,-0.027836204,1.0,0.009696647,12.535414,-0.026369423,-11.867814,0.05158507,-0.022598289,0.4550891,12.351974,-0.022079043,-11.61815,1.497331e-05,0.0022067455768585206,460.6511571407318,453.1558243686686,195000
0.023517376,-1.9390172,0.005817052,0.10114012,0.77748775,0.017700324,-0.0137618035,1.0,0.016614629,13.598367,-0.004054822,-10.796851,0.118521646,-0.1091464,1.3233601,13.43237,-0.008859165,-10.754318,8.644399e-06,0.0022811044692993164,472.0567090511322,438.3839933251729,200000
-0.09937863,-1.9629107,0.005888732,0.12503363,0.77753794,-0.10526736,0.08184947,1.0,0.016710652,13.853285,0.083296664,-10.267962,0.052963603,-0.044238005,0.64898247,13.481724,0.077322386,-9.9076,7.92831e-06,0.0027575455665588377,485.84446811676025,362.64122010155984,205000
-0.14627627,-1.9195716,0.005758715,0.08169457,0.75531936,-0.15203498,0.11483511,1.0,0.009532213,13.394037,0.112254985,-10.101804,0.021543305,-0.021285556,0.27023846,13.3970375,0.113208964,-9.639861,1.5529973e-05,0.002202865171432495,496.8588261604309,453.95408971409177,210000
-0.27022883,-1.9539053,0.0058617163,0.11602834,0.5874054,-0.27609056,0.16217735,1.0,0.004279278,9.547845,0.15950021,-7.1434727,0.010350135,-0.012885084,0.18169227,9.659535,0.16303533,-7.0807853,1.0687812e-05,0.0021784407138824465,507.7510621547699,459.04375530026323,215000
-0.4634827,-1.9546577,0.0058639734,0.11678063,0.37531483,-0.46934667,0.17615324,1.0,0.0037066487,6.536387,0.16980648,-4.939064,0.010771583,-0.008617101,0.16865468,6.592206,0.17257778,-4.6499367,4.2425236e-06,0.0021871372699737547,518.6867828369141,457.2184934593607,220000
-0.59289783,-1.9553145,0.0058659436,0.11743745,0.28189763,-0.59876376,0.1687907,1.0,0.0026982878,5.494409,0.16754533,-3.3061256,0.010256639,-0.0069459295,0.13863742,5.4870763,0.16533127,-3.0821595,7.8621115e-06,0.002158322811126709,529.478429555893,463.32255831133574,225000
-0.74414897,-2.0033128,0.006009938,0.16543579,0.26943672,-0.7501589,0.20212111,1.0,0.0050188424,3.76843,0.20431465,-3.2820826,0.014389083,-0.019237563,0.24450707,3.8653696,0.20319672,-3.6829653,5.161066e-06,0.002747841215133667,543.2176706790924,363.9219460142442,230000
-0.66886294,-2.0892076,0.0062676226,0.25133047,0.23848635,-0.67513055,0.16101009,1.0,0.0069140787,2.8879714,0.16018191,-4.05226,0.04143412,-0.0151329,0.2671479,2.7849305,0.16378647,-3.804265,6.3596335e-06,0.002207240438461304,554.253897190094,453.05425658450537,235000
-0.18430631,-1.9519675,0.005855902,0.1140904,0.24366929,-0.19016221,0.04633688,1.0,0.0025068554,4.1750393,0.042761307,-5.6183047,0.01364929,-0.008784732,0.20596968,4.1974597,0.04326333,-5.5623593,4.6051073e-06,0.002127376365661621,564.8908052444458,470.06241111180174,240000
-0.33822325,-1.9621482,0.005886445,0.124271065,0.28361535,-0.34410968,0.09759514,1.0,0.0029666647,5.713013,0.09098116,-4.346176,0.021046344,-0.007781408,0.2747714,5.7696977,0.0934149,-4.3145776,1.8092509e-05,0.0021763521671295167,575.7725870609283,459.4842786590105,245000
-0.10419641,-1.9667997,0.0059003993,0.12892269,0.48700124,-0.110096805,0.05361739,1.0,0.011983185,7.7643414,0.037536804,-6.534451,0.0466256,-0.04288086,0.64345014,7.608287,0.041221686,-6.462596,5.884014e-06,0.0021836594581604004,586.6908926963806,457.9467035839146,250000
-0.013316619,-1.9990531,0.0059971595,0.16117615,0.6339426,-0.019313779,0.012243846,1.0,0.008709528,9.319202,0.012991131,-8.615008,0.01783355,-0.025738422,0.38815442,9.17572,0.012007985,-8.348942,2.071233e-05,0.0028094871520996092,600.7383487224579,355.9367447977471,255000
-0.13459553,-1.9730743,0.005919223,0.13519734,0.7438232,-0.14051475,0.104518265,1.0,0.011508525,10.198984,0.10041357,-10.114792,0.02205765,-0.032722183,0.34717327,10.044687,0.10127373,-9.99859,9.15e-06,0.00221229453086853,611.7998611927032,452.0192328541616,260000
-0.10588223,-1.9315491,0.005794647,0.09367204,0.7150063,-0.11167687,0.07984978,1.0,0.023100816,11.30994,0.078553006,-11.438508,0.027008247,-0.027876452,0.3695616,11.152204,0.07571639,-10.710841,1.4234235e-05,0.002173102378845215,622.6654119491577,460.1714592636026,265000
-0.26139465,-1.9249653,0.005774896,0.087088294,0.8057301,-0.26716954,0.2152668,1.0,0.021585915,12.137262,0.20512399,-12.175361,0.03194259,-0.016455939,0.419939,11.990091,0.20920117,-10.93708,2.1749365e-05,0.002233645248413086,633.8336796760559,447.6985139621431,270000
-0.14225051,-1.9748921,0.005924676,0.13701503,0.76260734,-0.14817518,0.11299963,1.0,0.020304443,11.9405985,0.106104486,-10.506815,0.01757634,-0.012247207,0.31439406,11.873444,0.1064668,-10.306192,6.011577e-06,0.0022069082260131835,644.8682661056519,453.12246595529507,275000
-0.18329877,-1.9635048,0.0058905147,0.12562788,0.5583203,-0.18918929,0.10562841,1.0,0.015904589,11.438602,0.10295915,-11.330052,0.011867142,-0.015020717,0.23788914,11.300713,0.10201055,-10.292781,1.7172752e-05,0.0026724308013916015,658.2304649353027,374.1910600619303,280000
-0.41746807,-1.951246,0.0058537377,0.11336891,0.54785746,-0.4233218,0.23192045,1.0,0.0064431946,10.518417,0.2370668,-9.826806,0.011586697,-0.033096105,0.34660733,10.572596,0.23549467,-9.925104,1.8095961e-05,0.0021729966163635253,669.0954704284668,460.1938361843607,285000
-0.13326551,-1.9748808,0.0059246426,0.13700378,0.579908,-0.13919015,0.08071762,1.0,0.010855035,10.043344,0.08461424,-9.975973,0.018489912,-0.021557933,0.34270203,9.894838,0.08504473,-9.087533,1.6812588e-05,0.002200974464416504,680.100378036499,454.3440111963742,290000
-0.29714665,-2.0119665,0.0060358993,0.17408945,0.55773115,-0.30318254,0.16909465,1.0,0.011568353,9.143094,0.16215205,-8.911984,0.015237366,-0.013794988,0.26993257,9.021095,0.1596716,-8.60406,2.0632644e-05,0.002217114782333374,691.1859939098358,451.0364742266285,295000
-0.4448798,-2.0044377,0.0060133124,0.16656047,0.47932032,-0.4508931,0.21612267,1.0,0.0067855064,8.782229,0.21975332,-7.979508,0.038415782,-0.030382307,0.42072526,8.645846,0.2161064,-8.009572,1.0474343e-05,0.002222690153121948,702.2994749546051,449.9051095111306,300000
-0.282723,-2.0045738,0.006013721,0.16669676,0.44709057,-0.28873673,0.12909175,1.0,0.008548803,7.9762225,0.13265862,-7.827383,0.007480157,-0.026258122,0.3028266,7.9874616,0.13457718,-7.8521895,1.13176775e-05,0.002753970432281494,716.0693573951721,363.1119915510639,305000
-0.45972836,-1.9873002,0.0059619006,0.14942317,0.37398994,-0.46569026,0.17416394,1.0,0.0035283556,7.4633713,0.18019095,-7.4593863,0.008687346,-0.014866582,0.23367134,7.5109825,0.17709437,-7.3290734,1.0265636e-05,0.0021917280197143556,727.0280084609985,456.2608428883173,310000
-0.5267692,-1.9868593,0.005960578,0.1489824,0.32445276,-0.5327298,0.1728462,1.0,0.0026955556,6.9479547,0.17320473,-6.014573,0.017925505,-0.012461503,0.2210074,7.0134034,0.17349635,-5.9103875,5.1111615e-06,0.002174790573120117,737.9019801616669,459.8142384259803,315000
-0.37815896,-2.0135777,0.006040733,0.17570066,0.36817163,-0.38419968,0.1414518,1.0,0.0019355756,6.72782,0.1412922,-6.251625,0.017428039,-0.008181808,0.2053512,6.742707,0.14318761,-6.066817,1.24104445e-05,0.002167039155960083,748.7371959686279,461.4589658818186,320000
-0.3410016,-2.0169187,0.006050756,0.1790417,0.36286435,-0.34705237,0.12593327,1.0,0.0039644996,6.194684,0.12556745,-6.410594,0.00719174,-0.014570202,0.14133015,6.214065,0.12807676,-6.491764,5.0818085e-06,0.002162534666061401,759.5498898029327,462.4201798681918,325000
-0.29810065,-2.0075607,0.0060226815,0.16968358,0.28198817,-0.30412334,0.08575949,1.0,0.0013519464,5.721173,0.08715431,-5.314461,0.008263654,-0.008680109,0.15651558,5.777934,0.0896942,-5.384271,7.377453e-06,0.0027476200580596926,773.2880079746246,363.95125086636074,330000
-0.43548885,-2.0404625,0.0061213872,0.20258532,0.21878667,-0.44161025,0.096618876,1.0,0.0005025767,4.7547054,0.09484671,-3.6513488,0.00482767,-0.0097028045,0.08295867,4.875716,0.095637456,-3.6852117,3.3022925e-06,0.0021668800354003905,784.1224284172058,461.4928521984921,335000
-0.34169525,-2.1512241,0.0064536724,0.31334722,0.17178668,-0.3481489,0.05980769,1.0,0.00032270682,3.863692,0.058171406,-2.470532,0.011205425,-0.014457034,0.10736801,3.9036179,0.059684485,-2.4950778,1.6362742e-06,0.002170684289932251,794.9758741855621,460.6840484343523,340000
-0.34008497,-2.165216,0.006495647,0.32733878,0.14111668,-0.34658062,0.04890865,1.0,0.00030131778,2.6260338,0.04883466,-1.7686048,0.010711028,-0.027407175,0.11302119,2.5960495,0.050493836,-1.8211548,1.3310678e-06,0.0021453530788421633,805.7026634216309,466.1235946153091,345000
-0.16909043,-2.1297193,0.006389158,0.2918421,0.14898393,-0.17547959,0.026143814,1.0,0.0014721039,3.3316975,0.027924009,-4.025153,0.043857258,-0.03267213,0.2647258,3.269354,0.026839472,-4.006317,3.5291694e-06,0.0021594160079956054,816.4997642040253,463.088002955069,350000
-0.29492545,-1.9842151,0.005952645,0.14633812,0.15355009,-0.3008781,0.04620016,1.0,0.0005119755,4.407362,0.045512263,-4.303596,0.013407068,-0.058967087,0.15060323,4.357569,0.044262324,-4.341826,2.8804213e-06,0.002741252326965332,830.2060532569885,364.79667677441455,355000
-0.26511183,-1.9678589,0.005903577,0.12998185,0.15393053,-0.2710154,0.041717812,1.0,0.0016973744,4.3950353,0.035528895,-5.153755,0.08603423,-0.007592687,0.29509127,4.378342,0.038467005,-5.115408,3.2226826e-06,0.0021623284816741943,841.0177073478699,462.46426278097823,360000
-0.2718728,-2.065243,0.0061957296,0.22736609,0.17078532,-0.2780685,0.0474903,1.0,0.00093330716,4.217321,0.0419414,-5.9132214,0.016554495,-0.021217123,0.14996968,4.379111,0.04193642,-5.8317046,3.5879164e-06,0.002224238872528076,852.1389238834381,449.59185399464064,365000
